date,series,value,unit,source_id,frequency
2021-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",638851.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1000698.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1585502.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",343068.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",757602.008995,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1222398.344076,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1858804.520683,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",410174.618287,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",890445.183161,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1423960.493596,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",2193882.721034,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",447487.225889,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1044990.165758,million PKR,mof_central_govt_operations_sdmx,quarterly
2025-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1689919.7510539999,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",57837.7,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",141390.3,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",251327.812,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",408461.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",59673.895,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",141820.926,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",248576.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",469705.9,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",91711.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",281554.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",421462.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",928237.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",126403.12700000001,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",310578.769,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",490553.685,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",911571.806,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",202123.049,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",602977.419,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",990788.167,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1239287.585,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",219654.856,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",433747.781,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",685093.415,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1069993.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",203434.463,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",523928.266506,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",857699.8194610004,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1395283.2350199998,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",270869.95869400003,million PKR,mof_central_govt_operations_sdmx,quarterly
2023-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",644451.6122940001,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1108004.867992,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1632875.068177,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",356933.853023,million PKR,mof_central_govt_operations_sdmx,quarterly
2024-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",880407.6034820001,million PKR,mof_central_govt_operations_sdmx,quarterly
2025-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, National Currency [PAK_CGO_E_CE_G_XDC]",1331398.7416270005,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",5297.700000000001,million PKR,mof_central_govt_operations_sdmx,quarterly
2016-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",11416.3,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",17722.811999999998,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",24701.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",6644.8949999999995,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",12815.926,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",21502.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",27746.9,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",22827.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",41965.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",58397.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",76389.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",18071.127,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",45336.469,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",66301.685,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",83848.806,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",32638.742,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",54113.419,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",70829.167,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",97457.58499999999,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",20479.856,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",44586.781,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",67590.41500000001,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",82000.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",26131.463,million PKR,mof_central_govt_operations_sdmx,quarterly
2022-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Grants, of which: provinces, National Currency [PAK_CGO_E_CE_G_P_XDC]",54440.066,million PKR,mof_central_govt_operations_sdmx,quarterly
